# timestamp,actual_x,target_x,actual_y,target_y,actual_z,target_z,actual_yaw,target_yaw,actual_vel_x,target_vel_x,actual_vel_y,target_vel_y,actual_vel_z,target_vel_z,actual_acc_x,target_acc_x,actual_acc_y,target_acc_y,actual_acc_z,target_acc_z,actual_ang_vel_x,target_ang_vel_x,actual_ang_vel_y,target_ang_vel_y,actual_ang_vel_z,target_ang_vel_z,target_throttle
1755249679.001724,-0.039395,0.000000,-0.067674,0.000000,0.233307,0.370868,0.009588,0.000000,-0.418327,0.000000,-0.041548,0.000000,-0.136060,0.437482,0.880429,0.000000,2.823908,0.000000,4.168259,0.250000,-0.343834,0.614320,1.467603,0.748394,0.088848,-0.030828,0.493285
1755249678.996513,-0.037204,0.000000,-0.067439,0.000000,0.234107,0.375265,0.010481,0.000000,-0.422542,0.000000,-0.048638,0.000000,-0.171056,0.439988,0.880429,0.000000,2.823908,0.000000,4.168259,0.250000,-0.369172,0.616636,1.543016,0.749074,0.081830,-0.030695,0.494660
1755249679.038435,-0.053828,0.000000,-0.067720,0.000000,0.232997,0.379669,0.004816,0.000000,-0.366864,0.000000,0.041208,0.000000,0.119154,0.442483,1.435161,0.000000,2.318913,0.000000,6.951785,0.250000,-0.360381,0.618970,1.624279,0.749736,0.104894,-0.030564,0.496039
1755249679.038560,-0.053874,0.000000,-0.067715,0.000000,0.233012,0.384129,0.004787,0.000000,-0.366623,0.000000,0.041452,0.000000,0.119976,0.444995,1.936251,0.000000,1.957938,0.000000,6.600566,0.250000,0.004118,0.851649,1.472361,0.270623,0.101320,-0.030512,0.480941
1755249679.040002,-0.029351,0.000000,-0.061206,0.000000,0.238340,0.388556,0.005345,0.000000,-0.211096,0.000000,0.051064,0.000000,0.153450,0.447476,107.840365,0.000000,6.665065,0.000000,23.210634,0.250000,-0.333592,0.854275,1.703838,0.262291,0.129627,-0.030304,0.482343
1755249679.042532,-0.029876,0.000000,-0.061070,0.000000,0.238746,0.393044,0.005112,0.000000,-0.203359,0.000000,0.056529,0.000000,0.167770,0.449976,3.057907,0.000000,2.159753,0.000000,5.659908,0.250000,-0.197513,0.857187,1.628003,0.261781,0.112590,-0.030157,0.483742
1755249679.046766,-0.030717,0.000000,-0.060793,0.000000,0.239509,0.397577,0.004568,0.000000,-0.193932,0.000000,0.074432,0.000000,0.192472,0.452487,2.226570,0.000000,4.228519,0.000000,5.834213,0.250000,0.166390,0.860140,1.310700,0.261244,0.107280,-0.030011,0.485154
1755249679.049480,-0.031230,0.000000,-0.060578,0.000000,0.240052,0.402266,0.004475,0.000000,-0.184121,0.000000,0.083864,0.000000,0.207836,0.455071,3.615476,0.000000,3.475419,0.000000,5.661393,0.250000,0.297051,0.863199,1.166227,0.260672,0.077204,-0.029860,0.486609
1755249679.052403,-0.031751,0.000000,-0.060320,0.000000,0.240682,0.406659,0.004343,0.000000,-0.172694,0.000000,0.092713,0.000000,0.223380,0.457478,3.909216,0.000000,3.027658,0.000000,5.317897,0.250000,0.526142,0.866100,0.898577,0.260100,0.069725,-0.029723,0.487986
1755249679.059272,-0.032868,0.000000,-0.059580,0.000000,0.242355,0.411258,0.003348,0.000000,-0.152432,0.000000,0.122796,0.000000,0.263879,0.459984,2.949813,0.000000,4.379452,0.000000,5.895820,0.250000,0.597926,0.869135,0.795565,0.259491,0.085613,-0.029579,0.489419
1755249679.065778,-0.033802,0.000000,-0.058679,0.000000,0.244208,0.415867,0.002847,0.000000,-0.134666,0.000000,0.154065,0.000000,0.305673,0.462483,2.730707,0.000000,4.806105,0.000000,6.423932,0.250000,0.658405,0.797319,0.692378,-1.400852,0.130747,-0.096867,0.398524
1755249679.075762,-0.034982,0.000000,-0.056997,0.000000,0.247510,0.420528,0.003596,0.000000,-0.098130,0.000000,0.178792,0.000000,0.352833,0.464995,3.659493,0.000000,2.476773,0.000000,4.723675,0.250000,0.611516,0.802199,0.631093,-1.405497,0.099310,-0.096695,0.404773
1755249679.085102,-0.035702,0.000000,-0.055235,0.000000,0.250996,0.425196,0.003513,0.000000,-0.055231,0.000000,0.196542,0.000000,0.393980,0.467498,4.592857,0.000000,1.900325,0.000000,4.405316,0.250000,0.580965,0.773461,0.613690,-1.452800,0.056976,-0.069294,0.336109
1755249679.094576,-0.035950,0.000000,-0.053384,0.000000,0.254949,0.429867,0.001770,0.000000,0.001682,0.000000,0.193341,0.000000,0.441638,0.469989,6.007265,0.000000,-0.337807,0.000000,5.030418,0.250000,0.689713,0.779724,0.561654,-1.457242,0.054585,-0.068909,0.342376
1755249679.133505,-0.034942,0.000000,-0.044323,0.000000,0.276778,0.434540,0.002732,0.000000,0.036735,0.000000,0.284602,0.000000,0.692968,0.472468,0.900439,0.000000,2.344245,0.000000,6.456043,0.250000,0.842531,0.785996,-0.166185,-1.461803,-0.009249,-0.068528,0.348648
1755249679.145672,-0.012054,0.000000,-0.037761,0.000000,0.309941,0.439646,0.006465,0.000000,0.142384,0.000000,0.338578,0.000000,0.911901,0.475163,8.683727,0.000000,4.436529,0.000000,17.995049,0.250000,0.820976,0.792804,0.326529,-1.466876,0.011881,-0.068121,0.355425
1755249679.145998,-0.012007,0.000000,-0.037651,0.000000,0.310239,0.444106,0.006457,0.000000,0.142765,0.000000,0.339144,0.000000,0.913813,0.477504,1.165993,0.000000,1.734752,0.000000,5.854709,0.250000,0.853381,0.798829,0.181362,-1.471484,-0.006749,-0.067763,0.361472
1755249679.147504,-0.011789,0.000000,-0.037139,0.000000,0.311620,0.448864,0.006481,0.000000,0.147029,0.000000,0.341012,0.000000,0.921144,0.479988,2.832691,0.000000,1.240836,0.000000,4.869610,0.250000,0.847116,0.805216,0.058207,-1.476473,0.004164,-0.067390,0.367856
1755249679.151533,-0.011168,0.000000,-0.035769,0.000000,0.315358,0.453666,0.006614,0.000000,0.161423,0.000000,0.338808,0.000000,0.934112,0.482482,3.572470,0.000000,-0.547058,0.000000,3.218467,0.250000,0.838838,0.811661,-0.561894,-1.481620,0.023101,-0.067018,0.374297
1755249679.157661,-0.010110,0.000000,-0.033740,0.000000,0.321112,0.458526,0.007250,0.000000,0.183766,0.000000,0.323405,0.000000,0.944007,0.484994,3.646030,0.000000,-2.513571,0.000000,1.614871,0.250000,0.820417,0.818178,-0.754041,-1.486939,-0.012531,-0.066648,0.380809
1755249679.168120,-0.008036,0.000000,-0.030445,0.000000,0.331049,0.463374,0.007267,0.000000,0.210252,0.000000,0.308906,0.000000,0.956218,0.487487,2.532336,0.000000,-1.386261,0.000000,1.167411,0.250000,0.794822,0.269116,-0.981322,-1.211615,-0.012419,-0.061225,0.159980
1755249679.177608,-0.005964,0.000000,-0.027559,0.000000,0.340168,0.468248,0.007857,0.000000,0.224566,0.000000,0.301579,0.000000,0.965946,0.489980,1.508606,0.000000,-0.772203,0.000000,1.025265,0.250000,0.783387,0.277544,-1.313774,-1.224624,0.027035,-0.060836,0.166507
1755249679.190953,-0.002900,0.000000,-0.023456,0.000000,0.353055,0.473180,0.007581,0.000000,0.233383,0.000000,0.316225,0.000000,0.961189,0.492490,0.660701,0.000000,1.097549,0.000000,-0.356516,0.250000,0.820514,0.286030,-1.270189,-1.237806,0.021361,-0.060445,0.173107
1755249679.200606,-0.000609,0.000000,-0.020377,0.000000,0.362333,0.478665,0.007961,0.000000,0.241729,0.000000,0.320589,0.000000,0.961851,0.495266,0.864600,0.000000,0.452095,0.000000,0.068619,0.250000,0.853895,0.131157,-1.237527,-0.856229,-0.019805,-0.042656,0.142360
1755249679.238919,0.008606,0.000000,-0.008481,0.000000,0.400567,0.483048,0.007201,0.000000,0.235696,0.000000,0.310049,0.000000,1.028638,0.497474,-0.157467,0.000000,-0.275100,0.000000,1.743210,0.250000,0.858270,0.133472,-1.487230,-0.859895,0.022411,-0.042550,0.143750
1755249679.254424,0.024048,0.000000,-0.005709,0.000000,0.431443,0.488041,0.007985,0.000000,0.223018,0.000000,0.316551,0.000000,1.150121,0.499977,-0.817653,0.000000,0.419296,0.000000,7.835005,0.250000,0.835204,0.136051,-1.470932,-0.864001,0.021929,-0.042431,0.145302
1755249679.254700,0.024109,0.000000,-0.005622,0.000000,0.431760,0.493126,0.007983,0.000000,0.221947,0.000000,0.316727,0.000000,1.150657,0.500000,-3.890239,0.000000,0.642553,0.000000,1.947444,0.000000,0.778535,0.141043,-1.465637,-0.870986,0.031647,-0.042194,0.148693
1755249679.254796,0.024130,0.000000,-0.005592,0.000000,0.431871,0.498121,0.007984,0.000000,0.221663,0.000000,0.316658,0.000000,1.150736,0.500000,-2.953183,0.000000,-0.725720,0.000000,0.819176,0.000000,0.731968,0.150897,-1.452211,-0.884070,-0.033964,-0.041758,0.155352
1755249679.256514,0.024509,0.000000,-0.005050,0.000000,0.433847,0.503380,0.007877,0.000000,0.219476,0.000000,0.313850,0.000000,1.149101,0.500000,-1.272716,0.000000,-1.633925,0.000000,-0.951413,0.000000,0.609273,0.161116,-1.435021,-0.897730,-0.008283,-0.041306,0.162304
1755249679.269562,0.027214,0.000000,-0.001261,0.000000,0.448687,0.508507,0.008078,0.000000,0.195090,0.000000,0.266877,0.000000,1.125696,0.500000,-1.868958,0.000000,-3.600062,0.000000,-1.793793,0.000000,0.556359,0.171036,-1.406579,-0.911077,-0.028227,-0.040866,0.169101
1755249679.269842,0.027269,0.000000,-0.001187,0.000000,0.449002,0.513277,0.008087,0.000000,0.194142,0.000000,0.265140,0.000000,1.125111,0.500000,-3.387484,0.000000,-6.205526,0.000000,-2.088362,0.000000,0.425866,0.180279,-1.343015,-0.923587,-0.008228,-0.040457,0.175480
1755249679.276070,0.028413,0.000000,0.000383,0.000000,0.455955,0.518113,0.008194,0.000000,0.173983,0.000000,0.243245,0.000000,1.106717,0.500000,-3.236944,0.000000,-3.515705,0.000000,-2.953631,0.000000,0.386928,-0.080409,-1.323542,-0.079491,-0.024483,-0.084815,0.137956
1755249679.288739,0.030580,0.000000,0.003334,0.000000,0.469651,0.523161,0.010384,0.000000,0.178381,0.000000,0.222654,0.000000,1.053594,0.500000,0.347165,0.000000,-1.625284,0.000000,-4.193023,0.000000,0.273396,-0.078510,-1.179108,-0.083670,-0.042837,-0.084722,0.139503
1755249679.295835,0.031895,0.000000,0.004910,0.000000,0.477001,0.528042,0.010518,0.000000,0.195576,0.000000,0.226919,0.000000,1.017248,0.500000,2.423118,0.000000,0.601036,0.000000,-5.121775,0.000000,0.247692,-0.076669,-1.118376,-0.087704,0.020597,-0.084631,0.141004
1755249679.344940,0.043562,0.000000,0.017032,0.000000,0.520018,0.533024,0.008691,0.000000,0.241925,0.000000,0.220644,0.000000,0.730185,0.500000,0.943889,0.000000,-0.127775,0.000000,-5.845979,0.000000,0.153754,-0.077820,-0.920301,0.063436,-0.017694,-0.073952,0.155121
1755249679.319237,0.037352,0.000000,0.010926,0.000000,0.499285,0.538061,0.011184,0.000000,0.241325,0.000000,0.254473,0.000000,0.883152,0.500000,0.943889,0.000000,-0.127775,0.000000,-5.845979,0.000000,0.114397,-0.070548,-0.886388,0.046484,-0.080823,-0.073789,0.161619
1755249679.345389,0.050284,0.000000,0.013493,0.000000,0.510862,0.543071,0.014417,0.000000,0.346059,0.000000,0.207587,0.000000,0.678924,0.500000,231.706173,0.000000,-29.054844,0.000000,-114.059372,0.000000,0.178927,-0.062385,-1.000667,0.030955,-0.061670,-0.073658,0.168151
1755249679.345894,0.050459,0.000000,0.013598,0.000000,0.511204,0.549640,0.014447,0.000000,0.347552,0.000000,0.207182,0.000000,0.676319,0.500000,2.959156,0.000000,-0.801586,0.000000,-5.164085,0.000000,0.196649,-0.052092,-1.003706,0.011486,0.011960,-0.073491,0.176463
1755249679.349805,0.051835,0.000000,0.014403,0.000000,0.513807,0.553173,0.013794,0.000000,0.356064,0.000000,0.204533,0.000000,0.654681,0.500000,2.176446,0.000000,-0.677343,0.000000,-5.532316,0.000000,0.156302,-0.046172,-0.961483,0.000156,-0.065243,-0.073400,0.181333
1755249679.358310,0.054884,0.000000,0.016120,0.000000,0.519156,0.558061,0.012479,0.000000,0.352609,0.000000,0.199223,0.000000,0.601896,0.500000,-0.406201,0.000000,-0.624361,0.000000,-6.206273,0.000000,0.081711,-0.038452,-0.791245,-0.014496,-0.065009,-0.073278,0.187715
1755249679.370216,0.058704,0.000000,0.018464,0.000000,0.525828,0.563072,0.010568,0.000000,0.289046,0.000000,0.194434,0.000000,0.518992,0.500000,-5.338938,0.000000,-0.402196,0.000000,-6.963425,0.000000,0.072319,-0.037389,-0.728847,-0.023273,-0.022468,-0.072051,0.194106
1755249679.379790,0.061464,0.000000,0.020359,0.000000,0.530507,0.568091,0.009291,0.000000,0.289325,0.000000,0.202614,0.000000,0.458823,0.500000,0.029215,0.000000,0.854388,0.000000,-6.284648,0.000000,-0.007956,-0.070850,-0.462288,-0.247241,-0.046933,-0.107654,0.229573
1755249679.389376,0.064210,0.000000,0.022330,0.000000,0.534612,0.573100,0.008650,0.000000,0.282437,0.000000,0.206149,0.000000,0.397719,0.500000,-0.718631,0.000000,0.368788,0.000000,-6.374224,0.000000,-0.041075,0.218855,-0.318444,-0.391780,-0.032415,-0.065726,0.348527
1755249679.396591,0.066232,0.000000,0.023817,0.000000,0.537314,0.578077,0.008152,0.000000,0.276675,0.000000,0.204810,0.000000,0.350574,0.500000,-0.798542,0.000000,-0.185618,0.000000,-6.534107,0.000000,-0.055924,0.225625,-0.232353,-0.405756,-0.038963,-0.065820,0.355030
1755249679.406197,0.068877,0.000000,0.025768,0.000000,0.540395,0.583023,0.007722,0.000000,0.277536,0.000000,0.202756,0.000000,0.292261,0.500000,0.089609,0.000000,-0.213857,0.000000,-6.070306,0.000000,-0.087879,0.232231,-0.122043,-0.419332,-0.056370,-0.065915,0.361501
1755249679.418553,0.072356,0.000000,0.028293,0.000000,0.543563,0.588018,0.006432,0.000000,0.296317,0.000000,0.214004,0.000000,0.222702,0.500000,1.520025,0.000000,0.910372,0.000000,-5.629584,0.000000,-0.060012,0.238782,-0.039653,-0.432732,-0.060020,-0.066006,0.368032
1755249679.427326,0.074346,0.000000,0.025498,0.000000,0.515295,0.593017,-0.007900,0.000000,0.305079,0.000000,0.185299,0.000000,-0.041409,0.500000,0.998827,0.000000,-3.272183,0.000000,-30.106300,0.000000,-0.067550,0.245228,-0.030352,-0.445850,-0.021705,-0.066097,0.374572
1755249679.475614,0.095640,0.000000,0.036727,0.000000,0.507645,0.598080,-0.013124,0.000000,0.576846,0.000000,0.279791,0.000000,-0.275456,0.500000,5.627997,0.000000,1.956833,0.000000,-4.846861,0.000000,-0.065882,0.251615,-0.021900,-0.458804,-0.030413,-0.066181,0.381191
1755249679.475813,0.095755,0.000000,0.036783,0.000000,0.507590,0.603569,-0.013140,0.000000,0.578089,0.000000,0.280036,0.000000,-0.276382,0.500000,6.240490,0.000000,1.229124,0.000000,-4.652978,0.000000,-0.055524,0.258296,-0.023013,-0.472381,-0.090720,-0.066235,0.388307
1755249679.476027,0.095878,0.000000,0.036842,0.000000,0.507531,0.608067,-0.013138,0.000000,0.578781,0.000000,0.280088,0.000000,-0.277478,0.500000,3.250786,0.000000,0.247659,0.000000,-5.141353,0.000000,-0.068146,0.263955,-0.024694,-0.483592,-0.028100,-0.066358,0.394300
1755249679.476601,0.096211,0.000000,0.037003,0.000000,0.507371,0.613053,-0.013017,0.000000,0.580275,0.000000,0.279640,0.000000,-0.280222,0.500000,2.600864,0.000000,-0.781207,0.000000,-4.780438,0.000000,-0.016270,0.287416,-0.099123,-0.551259,-0.073199,0.040477,0.476083
1755249679.476679,0.096256,0.000000,0.037025,0.000000,0.507349,0.618104,-0.013016,0.000000,0.580501,0.000000,0.279491,0.000000,-0.280523,0.500000,2.885781,0.000000,-1.892283,0.000000,-3.829251,0.000000,-0.044713,1.146842,-0.063954,-1.533423,-0.029889,0.064575,0.500000
1755249679.486474,0.101960,0.000000,0.039779,0.000000,0.504460,0.623126,-0.013568,0.000000,0.584670,0.000000,0.285205,0.000000,-0.306001,0.500000,0.425636,0.000000,0.583334,0.000000,-2.601189,0.000000,0.133150,1.148134,-0.265379,-1.535320,-0.086536,0.064507,0.500000
1755249679.500926,0.110423,0.000000,0.044422,0.000000,0.499827,0.628041,-0.012951,0.000000,0.594807,0.000000,0.368960,0.000000,-0.335748,0.500000,0.701405,0.000000,5.795498,0.000000,-2.058344,0.000000,0.221349,1.149373,-0.367595,-1.537137,0.022824,0.064441,0.500000
1755249679.548984,0.140156,0.000000,0.062297,0.000000,0.483310,0.633037,-0.022011,0.000000,0.634844,0.000000,0.316505,0.000000,-0.328008,0.500000,0.833097,0.000000,-1.091506,0.000000,0.161056,0.000000,0.463284,1.078915,-0.655551,-1.606880,0.110283,0.110359,0.500000
1755249679.548857,0.140075,0.000000,0.062257,0.000000,0.483352,0.638055,-0.021992,0.000000,0.634418,0.000000,0.317032,0.000000,-0.328184,0.500000,0.833097,0.000000,-1.091506,0.000000,0.161056,0.000000,0.559020,1.079711,-0.744603,-1.608660,0.175182,0.110279,0.500000
1755249679.553797,0.127405,0.000000,0.063349,0.000000,0.453697,0.643107,-0.016197,0.000000,0.759857,0.000000,0.265889,0.000000,-0.540414,0.500000,25.973020,0.000000,-10.516092,0.000000,-44.129877,0.000000,0.312177,1.080484,-0.543117,-1.610419,0.034122,0.110200,0.500000
1755249679.557753,0.130432,0.000000,0.064379,0.000000,0.451573,0.648093,-0.016303,0.000000,0.770564,0.000000,0.254792,0.000000,-0.533183,0.500000,2.706577,0.000000,-2.805154,0.000000,1.827688,0.000000,0.292053,1.081230,-0.478406,-1.612094,-0.076001,0.110114,0.500000
1755249679.560334,0.132418,0.000000,0.065028,0.000000,0.450207,0.653121,-0.015889,0.000000,0.768528,0.000000,0.248572,0.000000,-0.525280,0.500000,-0.788725,0.000000,-2.409863,0.000000,3.061921,0.000000,0.706187,1.081958,-0.873804,-1.613753,0.117437,0.110031,0.500000
1755249679.571420,0.140947,0.000000,0.067525,0.000000,0.444594,0.658085,-0.013717,0.000000,0.770245,0.000000,0.201879,0.000000,-0.487398,0.500000,0.154863,0.000000,-4.211868,0.000000,3.417143,0.000000,0.811499,1.082649,-0.977474,-1.615348,0.154467,0.109948,0.500000
1755249679.571440,0.140963,0.000000,0.067529,0.000000,0.444584,0.663099,-0.013717,0.000000,0.770261,0.000000,0.201822,0.000000,-0.487324,0.500000,0.829566,0.000000,-2.880546,0.000000,3.730649,0.000000,0.907473,1.083329,-1.138609,-1.616921,0.099531,0.109864,0.500000
1755249679.586403,0.152133,0.000000,0.070637,0.000000,0.437932,0.668060,-0.013264,0.000000,0.731046,0.000000,0.201169,0.000000,-0.407223,0.500000,-2.620800,0.000000,-0.043668,0.000000,5.353314,0.000000,1.195583,1.083976,-1.606289,-1.618435,0.134636,0.109779,0.500000
1755249679.614342,0.171832,0.000000,0.075625,0.000000,0.428618,0.678072,-0.011669,0.000000,0.666962,0.000000,0.158476,0.000000,-0.263509,0.500000,-2.293660,0.000000,-1.528035,0.000000,5.143751,0.000000,1.190292,-0.235915,-1.629472,-1.199594,0.119505,0.084283,0.500000
1755249679.628227,0.180792,0.000000,0.077661,0.000000,0.425428,0.683102,-0.012094,0.000000,0.625959,0.000000,0.134777,0.000000,-0.193502,0.500000,-2.953010,0.000000,-1.706784,0.000000,5.041784,0.000000,1.135948,-0.238186,-1.607277,-1.198131,0.113297,0.084437,0.500000
1755249679.628085,0.180703,0.000000,0.077642,0.000000,0.425456,0.688171,-0.012086,0.000000,0.626349,0.000000,0.135043,0.000000,-0.194423,0.500000,-2.953010,0.000000,-1.706784,0.000000,5.041784,0.000000,1.150445,-0.240493,-1.602998,-1.196614,0.160897,0.084591,0.500000
1755249679.620370,0.175792,0.000000,0.076549,0.000000,0.427114,0.693054,-0.011966,0.000000,0.646923,0.000000,0.148203,0.000000,-0.235474,0.500000,-2.953010,0.000000,-1.706784,0.000000,5.041784,0.000000,1.199329,-0.242834,-1.597285,-1.195040,0.153058,0.084745,0.500000
1755249679.633267,0.138304,0.000000,0.079801,0.000000,0.433088,0.673090,-0.014331,0.000000,0.250344,0.000000,0.150369,0.000000,-0.084672,0.500000,-74.531299,0.000000,3.093961,0.000000,21.594646,0.000000,1.201176,-0.245118,-1.623669,-1.193449,0.125314,0.084893,0.500000
1755249679.635773,0.138915,0.000000,0.080174,0.000000,0.432894,0.698062,-0.014868,0.000000,0.237621,0.000000,0.147243,0.000000,-0.069738,0.500000,-5.078224,0.000000,-1.247761,0.000000,5.960247,0.000000,1.063914,-0.247467,-1.614640,-1.191794,0.151902,0.085044,0.500000
1755249679.662107,0.143699,0.000000,0.083274,0.000000,0.432956,0.703088,-0.019288,0.000000,0.125721,0.000000,0.088132,0.000000,0.074451,0.500000,-4.249112,0.000000,-2.244604,0.000000,5.475238,0.000000,0.880713,-0.249842,-1.584583,-1.190088,0.113009,0.085192,0.500000
1755249679.668024,0.144402,0.000000,0.083746,0.000000,0.433485,0.708111,-0.019147,0.000000,0.111882,0.000000,0.071588,0.000000,0.104305,0.500000,-2.338982,0.000000,-2.796229,0.000000,5.045846,0.000000,0.727843,-0.252233,-1.539619,-1.188334,0.094917,0.085340,0.500000
1755249679.671733,0.144806,0.000000,0.083990,0.000000,0.433905,0.713496,-0.019380,0.000000,0.105925,0.000000,0.059989,0.000000,0.122058,0.500000,-1.606110,0.000000,-3.127086,0.000000,4.786255,0.000000,0.527135,-0.254792,-1.480368,-1.186456,0.079506,0.085498,0.500000
1755249679.676385,0.145268,0.000000,0.084230,0.000000,0.434533,0.718080,-0.020334,0.000000,0.091250,0.000000,0.043045,0.000000,0.148177,0.500000,-3.154431,0.000000,-3.642145,0.000000,5.614258,0.000000,0.325344,-0.257039,-1.403134,-1.184689,0.052781,0.085630,0.500000
1755249679.686490,0.145965,0.000000,0.084470,0.000000,0.436297,0.723069,-0.022213,0.000000,0.046556,0.000000,0.006086,0.000000,0.201631,0.500000,-4.423360,0.000000,-3.657794,0.000000,5.290303,0.000000,0.069415,-1.278355,-1.307252,2.420040,0.038113,-0.056488,0.500000
1755249679.702020,0.146257,0.000000,0.084065,0.000000,0.440067,0.728069,-0.024080,0.000000,-0.011990,0.000000,-0.058933,0.000000,0.283128,0.500000,-3.769763,0.000000,-4.186577,0.000000,5.247596,0.000000,-0.149998,-1.283126,-1.172544,2.429139,0.114123,-0.056493,0.500000
1755249679.709494,0.146078,0.000000,0.083464,0.000000,0.442311,0.733077,-0.025602,0.000000,-0.036431,0.000000,-0.103348,0.000000,0.316675,0.500000,-3.269986,0.000000,-5.942222,0.000000,4.488244,0.000000,0.091528,-1.287921,-1.279499,2.438300,0.137178,-0.056499,0.500000
1755249679.720955,0.145357,0.000000,0.082008,0.000000,0.446283,0.738075,-0.028449,0.000000,-0.091257,0.000000,-0.146989,0.000000,0.377820,0.500000,-4.783627,0.000000,-3.807812,0.000000,5.335093,0.000000,-0.153548,-1.292723,-1.175211,2.447489,0.092874,-0.056508,0.500000
1755249679.726481,0.100245,0.000000,0.068030,0.000000,0.458749,0.743064,-0.032469,0.000000,-0.380545,0.000000,-0.259049,0.000000,0.495674,0.497505,-52.349757,0.000000,-20.278405,0.000000,21.326872,-0.250000,-0.066217,-1.297528,-1.294703,2.456702,0.039573,-0.056519,0.500000
1755249679.761297,0.084392,0.000000,0.056179,0.000000,0.479327,0.748019,-0.031350,0.000000,-0.530199,0.000000,-0.421754,0.000000,0.686455,0.495009,-4.298541,0.000000,-4.673400,0.000000,5.479834,-0.250000,-0.165286,-1.302310,-0.959320,2.465894,0.072209,-0.056533,0.500000
1755249679.772744,0.078026,0.000000,0.051058,0.000000,0.487475,0.752969,-0.032457,0.000000,-0.581904,0.000000,-0.472876,0.000000,0.736940,0.492503,-4.516546,0.000000,-4.465654,0.000000,4.409977,-0.250000,-0.352919,-1.307099,-0.425773,2.475113,0.034770,-0.056548,0.500000
1755249679.772875,0.077950,0.000000,0.050996,0.000000,0.487571,0.757952,-0.032465,0.000000,-0.582631,0.000000,-0.473496,0.000000,0.737425,0.489967,-5.564236,0.000000,-4.746452,0.000000,3.711105,-0.250000,-0.544379,-1.311928,0.120702,2.484423,0.039992,-0.056566,0.500000
1755249679.775323,0.076505,0.000000,0.049818,0.000000,0.489391,0.762798,-0.031959,0.000000,-0.597906,0.000000,-0.489430,0.000000,0.749241,0.487488,-6.239196,0.000000,-6.508152,0.000000,4.826202,-0.250000,-0.809886,-1.316638,1.028560,2.493530,-0.008747,-0.056586,0.500000
1755249679.787301,0.068915,0.000000,0.043353,0.000000,0.498827,0.767649,-0.024283,0.000000,-0.669387,0.000000,-0.590118,0.000000,0.826444,0.484994,-5.967943,0.000000,-8.406419,0.000000,6.445706,-0.250000,-1.205693,-1.321362,1.942918,2.502676,-0.012509,-0.056608,0.500000
1755249679.793944,0.064353,0.000000,0.039260,0.000000,0.504472,0.772452,-0.021007,0.000000,-0.704012,0.000000,-0.642154,0.000000,0.872871,0.482512,-5.212169,0.000000,-7.833250,0.000000,6.988844,-0.250000,-1.282193,-1.772016,2.093893,3.517631,-0.024268,-0.000785,0.231225
1755249679.799679,0.060245,0.000000,0.035480,0.000000,0.509580,0.777512,-0.018746,0.000000,-0.728916,0.000000,-0.676033,0.000000,0.908561,0.479883,-4.342585,0.000000,-5.907439,0.000000,6.223235,-0.250000,-1.266936,-1.871461,2.180181,3.573906,0.015675,0.015644,0.236474
1755249679.805486,0.055918,0.000000,0.031492,0.000000,0.514944,0.782030,-0.017013,0.000000,-0.764067,0.000000,-0.695291,0.000000,0.939813,0.477523,-6.053201,0.000000,-3.316346,0.000000,5.381869,-0.250000,-1.166742,-1.851464,1.932716,3.550276,0.008162,0.013722,0.239500
1755249679.817513,0.046212,0.000000,0.022955,0.000000,0.526725,0.786827,-0.014433,0.000000,-0.846595,0.000000,-0.724779,0.000000,1.017131,0.475005,-6.861807,0.000000,-2.451809,0.000000,6.428583,-0.250000,-1.015502,-1.741525,1.758289,3.575967,0.013806,-0.004679,0.250484
1755249679.826429,0.038392,0.000000,0.016402,0.000000,0.536058,0.791572,-0.012110,0.000000,-0.906674,0.000000,-0.745938,0.000000,1.076166,0.472501,-6.738046,0.000000,-2.373051,0.000000,6.620927,-0.250000,-1.139442,-1.765111,2.010547,3.599715,0.025332,-0.002290,0.256409
1755249679.855470,-0.039972,0.000000,-0.005430,0.000000,0.584129,0.796315,-0.015261,0.000000,-1.402269,0.000000,-0.786580,0.000000,1.353337,0.469985,-17.065598,0.000000,-1.399484,0.000000,9.544250,-0.250000,-1.375146,-1.788581,2.566247,3.623490,0.011643,0.000082,0.262330
1755249679.855837,-0.040487,0.000000,-0.005719,0.000000,0.584626,0.800962,-0.015148,0.000000,-1.404771,0.000000,-0.786609,0.000000,1.355240,0.467507,-6.810712,0.000000,-0.077673,0.000000,5.181861,-0.250000,-1.346304,-1.811502,2.520916,3.646872,0.007646,0.002395,0.268142
1755249679.858369,-0.044058,0.000000,-0.007710,0.000000,0.588074,0.805657,-0.014323,0.000000,-1.416210,0.000000,-0.786088,0.000000,1.367955,0.464989,-4.518143,0.000000,0.205671,0.000000,5.022049,-0.250000,-1.322693,-1.834552,2.475199,3.670497,-0.002571,0.004714,0.274006
1755249679.868013,-0.057826,0.000000,-0.015267,0.000000,0.601491,0.810267,-0.013083,0.000000,-1.439102,0.000000,-0.783735,0.000000,1.413930,0.462504,-2.373812,0.000000,0.244015,0.000000,4.767402,-0.250000,-1.317130,-1.857100,2.470473,3.693789,0.005233,0.006981,0.279777
1755249679.876740,-0.070501,0.000000,-0.022145,0.000000,0.613904,0.814907,-0.011210,0.000000,-1.466886,0.000000,-0.794416,0.000000,1.425023,0.459989,-3.183605,0.000000,-1.223922,0.000000,1.271117,-0.250000,-1.540792,-0.652358,2.808569,1.985989,0.025717,0.062695,0.126865
